Client_ID,Username,Email,Age,Gender,Annual_Income,Purchase_Frequency,Amount_Spent,Product_Category,Time_Spent,Payment_Method,Discount_Used,Fraud
01419,Annette Reynolds,annette.re@hotmail.com,22,Other,48068,3,167.03,Electronic,49.91,Debit Card,1,0
01420,Lynn Thompson,lynn.th@hotmail.com,37,Female,42786,2,573.36,Sports,47.66,Debit Card,0,0
01421,Jacob Wood,jacob.wo@yahoo.com,34,Female,52329,2,211.87,Home,24.24,Debit Card,0,0
01422,Nancy Davenport,nancy.da@hotmail.com,28,Male,73884,1,191.35,Toys,55.59,PayPal,1,0
01423,Shawn Padilla,shawn.pa@yahoo.com,26,Male,37951,1,154.29,Sports,12.98,Debit Card,0,0
01424,Mitchell Anderson,mitchell.an@gmail.com,44,Female,51920,1,308.59,Toys,23.35,Debit Card,0,0
01425,Rachel Aguilar,rachel.ag@hotmail.com,27,Male,86529,3,663.09,Sports,26.16,Wire,0,0
01426,Daniel Moore,daniel.mo@hotmail.com,35,Female,38984,2,256.16,Fashion,40.11,Credit Card,1,0
01427,Elizabeth Kirk,elizabeth.ki@hotmail.com,34,Female,40256,4,521.09,Books,19.07,Wire,0,0
01428,Angela Mcclain,angela.mc@yahoo.com,35,Female,35695,3,623.96,Books,21.23,Credit Card,1,0
01429,Jamie Kline,jamie.kl@yahoo.com,37,Female,36043,1,150.96,Toys,10.01,Credit Card,0,0
01430,Janet Morales,janet.mo@yahoo.com,53,Other,68518,2,858.59,Books,26.76,Wire,0,0
01431,Taylor Smith,taylor.sm@yahoo.com,34,Female,35891,1,140.84,Fashion,23.19,Credit Card,1,0
01432,Mike Freeman,mike.fr@yahoo.com,26,Male,59805,3,1154.23,Home,34.32,PayPal,1,0
01433,Maria Patel,maria.pa@yahoo.com,44,Male,42641,4,1572.56,Books,63.26,PayPal,0,0
01434,Timothy Nguyen,timothy.ng@yahoo.com,43,Male,71774,5,176.79,Electronic,48.67,Debit Card,1,0
01435,Amy Mcgee,amy.mc@hotmail.com,21,Female,29141,4,1125.54,Home,35.69,PayPal,1,0
01436,Richard Chavez,richard.ch@hotmail.com,36,Female,54099,2,958.78,Electronic,57.04,Wire,0,0
01437,Christopher Ramirez,christopher.ra@yahoo.com,41,Male,55556,5,1627.58,Home,38.52,Wire,0,0
01438,Ronald Coleman,ronald.co@gmail.com,30,Male,59303,2,277.41,Fashion,62.21,PayPal,1,0
01439,Anthony Johnson,anthony.jo@gmail.com,47,Male,50283,4,1269.81,Sports,58.07,Credit Card,1,0
01440,Katherine Vaughan,katherine.va@hotmail.com,28,Female,59878,3,1053.14,Sports,64.82,Debit Card,0,0
01441,Brian Thompson,brian.th@hotmail.com,42,Male,72029,1,289.21,Fashion,56.07,Debit Card,0,0
01442,Gregory Benton,gregory.be@yahoo.com,39,Female,60497,2,387.27,Books,22.24,Wire,0,0
01443,Sheena Johnson,sheena.jo@gmail.com,37,Female,42583,2,498.97,Fashion,21.99,Debit Card,0,0
01444,Steven Little,steven.li@hotmail.com,26,Male,43796,1,232.58,Electronic,44.73,Wire,0,0
01445,Ronald Benton,ronald.be@hotmail.com,40,Male,65670,1,362.4,Books,35.58,Credit Card,0,0
01446,Melissa Smith,melissa.sm@yahoo.com,37,Female,68851,3,63.96,Electronic,15.39,Credit Card,1,0
01447,Pamela Reynolds,pamela.re@yahoo.com,40,Male,51020,3,1045.99,Sports,60.18,Wire,0,0
01448,Mike Dennis,mike.de@gmail.com,42,Female,48632,2,510.2,Sports,16.15,Credit Card,1,0
01449,Carolyn Vasquez,carolyn.va@gmail.com,33,Male,67109,1,346.76,Electronic,48.37,Wire,0,0
01450,Daniel Garcia,daniel.ga@gmail.com,51,Male,39384,1,39.7,Sports,47.27,Credit Card,0,0
01451,Christopher Collins,christopher.co@gmail.com,30,Female,56289,1,144.62,Sports,53.63,PayPal,0,0
01452,Nicholas Soto,nicholas.so@gmail.com,43,Female,76518,1,145.97,Toys,15.68,Wire,0,0
01453,James Mora,james.mo@yahoo.com,44,Female,54896,1,299.49,Sports,21.95,Debit Card,1,0
01454,William Jones,william.jo@gmail.com,44,Male,25706,2,614.13,Sports,42.17,Debit Card,0,0
01455,Daniel Carlson,daniel.ca@yahoo.com,30,Male,55058,1,36.63,Toys,14.33,Credit Card,1,0
01456,Sonya Mcdonald,sonya.mc@hotmail.com,49,Female,13062,2,186.29,Fashion,25.19,PayPal,0,0
01457,Jackie Hill,jackie.hi@yahoo.com,40,Male,52410,2,782.8,Fashion,17.76,Wire,1,1
01458,Melissa Rojas,melissa.ro@hotmail.com,53,Male,48201,3,747.14,Sports,59.62,Debit Card,0,0
01459,Russell Hale,russell.ha@hotmail.com,23,Female,59666,2,784.82,Toys,15.94,Wire,0,1
01460,William Davis,william.da@hotmail.com,41,Male,45025,1,140.65,Toys,35.53,PayPal,0,0
01461,Jennifer Walter,jennifer.wa@yahoo.com,22,Female,53316,2,352.17,Sports,40.6,PayPal,1,0
01462,Holly Miller,holly.mi@hotmail.com,37,Female,42137,1,225.22,Electronic,36.61,Wire,1,1
01463,Laura Pittman,laura.pi@hotmail.com,25,Male,70897,1,112.88,Sports,32.06,Credit Card,0,0
01464,Darren Kennedy,darren.ke@hotmail.com,42,Male,36238,2,80.53,Electronic,56.5,Wire,0,0
01465,Larry Hobbs,larry.ho@gmail.com,24,Female,42218,3,849.7,Home,49.99,Credit Card,0,0
01466,Steven Wood,steven.wo@yahoo.com,37,Male,36949,3,1018.79,Fashion,32.8,PayPal,0,0
01467,David Owens,david.ow@yahoo.com,33,Male,41486,1,467.74,Electronic,22.52,Wire,0,0
01468,Melissa Gilbert,melissa.gi@gmail.com,21,Male,52072,2,793.37,Toys,20.17,PayPal,0,0
01469,Karen Colon,karen.co@hotmail.com,52,Female,63827,2,512.07,Electronic,29.59,Credit Card,0,0
01470,Michael Delacruz,michael.de@gmail.com,29,Female,40591,2,393.1,Electronic,51.05,PayPal,0,0
01471,Alexander Robbins,alexander.ro@hotmail.com,47,Male,44692,3,708.75,Fashion,55.19,Wire,0,0
01472,Cynthia Schwartz,cynthia.sc@yahoo.com,20,Female,55550,4,969.19,Fashion,14.52,Credit Card,0,0
01473,Pamela Mays,pamela.ma@hotmail.com,19,Male,36851,1,315.33,Books,32.39,Wire,0,0
01474,Krystal Brooks,krystal.br@hotmail.com,43,Female,56222,1,254.51,Books,56.17,Credit Card,0,0
01475,Megan Perez,megan.pe@yahoo.com,27,Female,44858,2,986.74,Electronic,16.39,Debit Card,0,0
01476,Caitlin Johnson,caitlin.jo@gmail.com,29,Female,65661,5,1834.49,Sports,69.57,Debit Card,0,0
01477,Dennis Johnson,dennis.jo@gmail.com,32,Female,57600,1,38.21,Home,28.12,Debit Card,0,0
01478,Alisha Swanson,alisha.sw@gmail.com,43,Female,58334,1,50.78,Electronic,54.83,Debit Card,1,0
01479,Eric Anderson,eric.an@hotmail.com,39,Male,46555,1,417.13,Books,19.68,Credit Card,0,0
01480,Raymond Brennan,raymond.br@gmail.com,43,Male,30993,1,121.36,Electronic,11.73,PayPal,0,0
01481,Tyrone Chung,tyrone.ch@hotmail.com,24,Male,41109,1,27.54,Books,27.99,Wire,0,0
01482,Danielle Gordon,danielle.go@hotmail.com,18,Female,40304,1,69.91,Sports,57.96,PayPal,1,0
01483,Rhonda Hoffman,rhonda.ho@hotmail.com,23,Male,50067,2,538.61,Home,14.11,PayPal,1,0
01484,Scott Clarke,scott.cl@gmail.com,62,Male,49672,1,247.78,Books,9.99,Debit Card,0,0
01485,Michael Powers,michael.po@hotmail.com,26,Male,49912,1,405.92,Home,7.69,Credit Card,1,0
01486,Dennis Smith,dennis.sm@hotmail.com,45,Female,43739,1,149.85,Electronic,31.11,PayPal,0,0
01487,Rodney Howell,rodney.ho@hotmail.com,25,Female,79676,2,954.57,Electronic,12.15,PayPal,0,0
01488,John Torres,john.to@hotmail.com,39,Female,46592,2,493.86,Fashion,9.08,Wire,0,0
01489,Leslie Hayes,leslie.ha@gmail.com,39,Male,46782,3,367.91,Electronic,34.74,Credit Card,0,0
01490,Susan Allen,susan.al@hotmail.com,40,Female,48428,3,1384.37,Toys,52.81,Wire,0,0
01491,Timothy Miller,timothy.mi@yahoo.com,37,Female,47789,1,366.0,Sports,29.0,PayPal,0,0
01492,Paul Johnson,paul.jo@hotmail.com,43,Female,63354,2,783.95,Sports,58.27,Credit Card,1,0
01493,Brian Holt,brian.ho@yahoo.com,35,Male,43647,2,423.66,Toys,10.65,PayPal,0,0
01494,Ashley Olson,ashley.ol@yahoo.com,35,Female,47809,1,203.79,Home,27.7,Debit Card,0,0
01495,Dennis Smith,dennis.sm@yahoo.com,23,Male,27016,1,425.52,Home,43.31,PayPal,0,0
01496,Robert Becker,robert.be@gmail.com,24,Female,35791,2,883.81,Electronic,58.57,PayPal,0,0
01497,Kimberly Thomas,kimberly.th@hotmail.com,38,Male,53122,1,89.29,Sports,21.33,Wire,0,0
01498,Shannon Hill,shannon.hi@gmail.com,43,Male,62542,1,244.65,Home,10.48,Credit Card,0,0
01499,Jermaine Hamilton,jermaine.ha@hotmail.com,38,Female,33608,1,71.72,Electronic,19.91,Credit Card,1,0
01500,Paul Gutierrez,paul.gu@hotmail.com,50,Male,45965,4,1859.7,Toys,23.87,Credit Card,0,0
01501,Nancy Guerra,nancy.gu@yahoo.com,35,Male,67502,3,1374.49,Electronic,51.81,PayPal,0,0
01502,Tiffany Lam,tiffany.la@gmail.com,31,Other,25382,1,311.45,Home,36.3,Wire,0,0
01503,Michael Anderson,michael.an@hotmail.com,45,Female,43696,4,450.94,Electronic,51.28,Debit Card,0,0
01504,Lauren Rodriguez,lauren.ro@yahoo.com,22,Male,50839,1,246.37,Fashion,38.17,PayPal,1,0
01505,Christopher Humphrey,christopher.hu@gmail.com,25,Male,63635,1,212.99,Electronic,12.06,Credit Card,0,0
01506,Rodney Harper,rodney.ha@gmail.com,18,Female,51387,1,143.43,Home,48.85,Wire,0,0
01507,Chad Wright,chad.wr@hotmail.com,25,Male,34837,2,410.25,Toys,41.79,Credit Card,0,0
01508,Miranda Morgan,miranda.mo@hotmail.com,35,Male,65009,2,179.24,Sports,46.3,Credit Card,0,0
01509,Michael Davila,michael.da@gmail.com,35,Female,54863,1,16.24,Books,7.72,Debit Card,1,0
01510,Brandon Curtis,brandon.cu@hotmail.com,40,Male,54001,1,390.22,Books,9.51,Credit Card,0,0
01511,Joshua Little,joshua.li@gmail.com,20,Female,58507,2,336.42,Sports,39.69,Wire,0,0
01512,Anthony Morales,anthony.mo@gmail.com,43,Male,39952,3,619.41,Fashion,39.12,PayPal,0,0
01513,Rachel Donovan,rachel.do@yahoo.com,36,Male,36469,1,450.22,Fashion,56.38,Wire,0,0
01514,Raymond Schultz,raymond.sc@yahoo.com,34,Male,73419,4,978.78,Fashion,65.89,Wire,0,0
01515,Clayton Thomas,clayton.th@yahoo.com,35,Male,34725,1,132.89,Books,42.71,PayPal,0,0
01516,John Schroeder,john.sc@hotmail.com,27,Male,22057,2,214.47,Home,54.61,Credit Card,1,0
01517,John Mason,john.ma@hotmail.com,22,Male,54887,4,811.31,Sports,41.55,Credit Card,1,0
01518,Paul Stephens,paul.st@yahoo.com,49,Female,56825,4,932.85,Sports,50.33,PayPal,0,0
01519,Joseph Larson,joseph.la@yahoo.com,44,Female,47995,4,444.9,Home,43.57,Wire,0,0
01520,Jeffrey Hall,jeffrey.ha@gmail.com,43,Male,45581,6,1935.57,Electronic,18.62,PayPal,0,0
01521,Brandy Reynolds,brandy.re@gmail.com,25,Male,69302,1,403.36,Home,57.14,Wire,0,0
01522,Johnny Miller,johnny.mi@gmail.com,43,Female,40691,2,347.42,Toys,42.15,Debit Card,0,0
01523,Adrian Black,adrian.bl@hotmail.com,32,Male,44752,3,548.56,Electronic,61.06,Credit Card,0,0
01524,Kelly Fields,kelly.fi@gmail.com,33,Female,43336,3,460.06,Sports,33.85,Credit Card,0,0
01525,Brenda Webster,brenda.we@gmail.com,22,Other,71969,2,750.48,Sports,34.05,Debit Card,0,0
01526,Carolyn Melton,carolyn.me@yahoo.com,19,Female,84925,1,141.77,Fashion,25.43,Credit Card,1,0
01527,Eric Smith,eric.sm@gmail.com,42,Female,44121,2,772.59,Electronic,33.21,PayPal,0,0
01528,Jacqueline Lewis,jacqueline.le@gmail.com,37,Male,61842,4,1842.58,Fashion,56.95,PayPal,0,0
01529,Danielle Moore,danielle.mo@hotmail.com,18,Male,57592,1,114.49,Home,12.28,Wire,0,0
01530,Amber Hall,amber.ha@hotmail.com,41,Female,70932,1,287.93,Toys,58.74,Credit Card,0,0
01531,James Hughes,james.hu@hotmail.com,41,Male,57796,3,894.18,Home,33.11,Debit Card,1,0
01532,Sara Bryan,sara.br@yahoo.com,37,Female,58410,1,55.28,Toys,14.12,Wire,0,0
01533,Savannah Morris,savannah.mo@yahoo.com,50,Male,32592,1,191.12,Books,16.56,PayPal,0,0
01534,Patrick Ward,patrick.wa@gmail.com,26,Female,46323,1,219.13,Books,42.62,Debit Card,0,0
01535,John Green,john.gr@hotmail.com,32,Female,55209,2,962.53,Books,48.65,Debit Card,0,0
01536,Caitlyn Frazier,caitlyn.fr@hotmail.com,52,Female,48161,4,1844.43,Fashion,65.87,Credit Card,0,0
01537,Rachel Arias,rachel.ar@hotmail.com,42,Female,58989,2,377.26,Home,21.18,PayPal,0,0
01538,Donald Rhodes,donald.rh@gmail.com,33,Male,80784,1,233.19,Books,58.28,Debit Card,0,0
01539,Julie Cowan,julie.co@gmail.com,54,Female,48715,3,1180.44,Fashion,50.56,Wire,0,0
01540,William Barnes,william.ba@yahoo.com,46,Female,39828,1,423.49,Toys,15.14,Wire,0,0
01541,Carly Harris,carly.ha@gmail.com,36,Female,54469,1,169.75,Sports,14.16,PayPal,1,0
01542,Jessica Ortega,jessica.or@yahoo.com,27,Male,52148,2,358.77,Electronic,19.13,Debit Card,0,0
01543,Christopher Jackson,christopher.ja@yahoo.com,27,Male,49459,3,1204.04,Fashion,41.1,Wire,0,0
01544,Alexis Brooks,alexis.br@hotmail.com,18,Male,42637,4,1283.95,Electronic,66.83,PayPal,1,0
01545,Emily Lane,emily.la@gmail.com,42,Male,55052,1,196.52,Sports,48.1,PayPal,0,0
01546,Jay Jarvis,jay.ja@gmail.com,43,Female,55508,2,700.04,Sports,57.6,Wire,1,0
01547,Cameron Garner,cameron.ga@yahoo.com,28,Female,36583,3,123.94,Electronic,61.43,Wire,0,0
01548,Justin Harrison,justin.ha@hotmail.com,37,Female,74509,1,420.88,Toys,41.69,PayPal,0,0
01549,Terry Bentley,terry.be@yahoo.com,21,Female,41018,2,459.62,Sports,39.14,Credit Card,1,0
01550,David Jones,david.jo@hotmail.com,47,Female,56147,2,91.12,Books,21.55,Debit Card,0,0
01551,Melissa Wong,melissa.wo@hotmail.com,44,Female,63396,3,152.56,Electronic,46.6,Credit Card,0,0
01552,Janet Smith,janet.sm@gmail.com,18,Female,72776,3,1421.52,Home,56.11,Credit Card,0,0
01553,Lori Doyle,lori.do@hotmail.com,23,Male,43843,3,60.27,Toys,45.04,Debit Card,0,0
01554,Michael Fowler,michael.fo@hotmail.com,36,Male,43766,1,499.96,Fashion,50.21,Credit Card,0,0
01555,Keith Shaw,keith.sh@yahoo.com,38,Male,41387,2,782.37,Fashion,17.78,PayPal,1,0
01556,Beth Kaufman,beth.ka@gmail.com,48,Female,44083,1,10.62,Books,11.16,Debit Card,0,0
01557,Kristin Nunez,kristin.nu@yahoo.com,30,Male,72329,1,190.5,Sports,52.43,Wire,0,1
01558,Jessica Knox,jessica.kn@hotmail.com,43,Male,55896,1,432.04,Toys,7.77,Debit Card,0,0
01559,Laura Jacobs,laura.ja@hotmail.com,37,Female,34027,2,503.21,Electronic,53.71,PayPal,1,0
01560,Brenda Sandoval,brenda.sa@yahoo.com,19,Female,58926,1,145.5,Fashion,30.46,Debit Card,1,0
01561,Derek Pearson,derek.pe@hotmail.com,18,Female,42946,2,634.72,Fashion,24.8,Credit Card,0,0
01562,Jennifer Garcia,jennifer.ga@hotmail.com,18,Male,75480,1,223.3,Electronic,26.72,PayPal,0,0
01563,Andrew Golden,andrew.go@hotmail.com,21,Male,48344,3,949.99,Home,21.11,PayPal,0,0
01564,Tina Leonard,tina.le@yahoo.com,24,Female,65506,2,868.3,Electronic,29.19,PayPal,1,0
01565,Michelle Nguyen,michelle.ng@yahoo.com,52,Female,43582,5,279.22,Home,30.83,Wire,1,0
01566,Stephen Cole,stephen.co@hotmail.com,39,Male,28222,3,234.72,Home,65.85,Credit Card,0,0
01567,Christopher Jenkins,christopher.je@gmail.com,18,Female,34773,1,99.36,Sports,8.76,Wire,0,0
01568,William Miller,william.mi@hotmail.com,26,Female,33591,2,650.47,Fashion,60.74,PayPal,0,0
01569,Jeff Dean,jeff.de@yahoo.com,40,Male,57760,2,143.33,Toys,36.05,Debit Card,1,0
01570,Tony Williams,tony.wi@hotmail.com,60,Female,20907,1,329.72,Electronic,13.44,Wire,0,0
01571,James Thomas,james.th@yahoo.com,22,Male,49244,1,53.81,Toys,17.36,Debit Card,0,0
01572,Andrew Cannon,andrew.ca@hotmail.com,38,Female,59811,3,302.17,Books,26.34,Credit Card,0,0
01573,Jean Randolph,jean.ra@hotmail.com,38,Male,65864,1,198.42,Books,15.76,PayPal,0,0
01574,Tyrone Hamilton,tyrone.ha@hotmail.com,44,Female,51384,2,594.53,Books,31.63,Credit Card,1,0
01575,Samantha Byrd,samantha.by@yahoo.com,18,Male,58391,2,487.59,Toys,53.49,Credit Card,1,0
01576,Marc Henderson,marc.he@hotmail.com,49,Female,57863,3,991.85,Fashion,56.28,Credit Card,0,0
01577,Paula Coleman,paula.co@hotmail.com,36,Male,46965,4,591.17,Fashion,24.0,Credit Card,1,0
01578,Tamara Walls,tamara.wa@gmail.com,41,Male,47238,1,459.23,Books,37.28,PayPal,0,0
01579,Timothy Hughes,timothy.hu@gmail.com,26,Female,50926,2,591.3,Electronic,33.61,PayPal,0,0
01580,Matthew Davidson,matthew.da@yahoo.com,39,Female,36868,1,358.03,Books,20.87,Debit Card,0,0
01581,Adam Perry,adam.pe@hotmail.com,50,Male,62380,1,278.97,Fashion,8.22,Credit Card,0,0
01582,Robert Gilbert,robert.gi@gmail.com,36,Female,69427,1,260.92,Electronic,20.46,Credit Card,1,0
01583,Danielle Cabrera,danielle.ca@gmail.com,29,Female,60676,1,400.35,Home,26.54,Credit Card,0,0
01584,Shawn Walker,shawn.wa@yahoo.com,41,Male,65618,4,1854.4,Fashion,39.47,Credit Card,0,0
01585,Michael Ayala,michael.ay@gmail.com,25,Female,56626,3,916.07,Electronic,57.93,PayPal,1,0
01586,Holly Price,holly.pr@gmail.com,41,Male,51577,1,282.77,Toys,60.32,Credit Card,0,0
01587,Joseph Hancock,joseph.ha@gmail.com,35,Male,52069,4,804.84,Electronic,25.78,Credit Card,0,0
01588,Omar Allen,omar.al@gmail.com,42,Male,50328,3,347.23,Home,27.45,Debit Card,1,0
01589,Lauren Taylor,lauren.ta@hotmail.com,34,Male,57055,1,321.67,Toys,45.59,Credit Card,0,0
01590,Tiffany Knox,tiffany.kn@hotmail.com,28,Male,56759,1,473.94,Fashion,50.45,PayPal,0,0
01591,Michele Allen,michele.al@yahoo.com,33,Male,40099,1,68.7,Toys,34.42,Wire,0,0
01592,Rodney Baird,rodney.ba@gmail.com,21,Male,46977,1,289.12,Electronic,15.97,Wire,1,0
01593,Carrie York,carrie.yo@yahoo.com,19,Male,64967,1,325.39,Fashion,18.85,Credit Card,0,0
01594,Amy Mathis,amy.ma@hotmail.com,30,Male,52843,2,645.41,Electronic,48.07,PayPal,0,0
01595,Michael Smith,michael.sm@gmail.com,26,Other,64374,4,439.15,Home,49.08,Credit Card,0,1
01596,Steven Khan,steven.kh@gmail.com,27,Female,34131,6,638.55,Electronic,29.46,Credit Card,0,0
01597,Jessica Kim,jessica.ki@hotmail.com,45,Male,63903,2,621.45,Books,56.79,PayPal,0,0
01598,Thomas Young,thomas.yo@gmail.com,27,Female,42491,1,416.78,Home,38.27,Debit Card,0,0
01599,Todd Murray,todd.mu@gmail.com,33,Female,37211,1,133.24,Books,37.54,Debit Card,0,0
01600,Maria Leonard,maria.le@gmail.com,32,Male,45364,2,779.71,Fashion,32.01,Wire,0,0
01601,Christopher Johnson,christopher.jo@hotmail.com,31,Female,55353,3,1138.04,Electronic,41.77,Wire,0,0
01602,Brian Higgins,brian.hi@hotmail.com,29,Male,46460,1,223.67,Sports,10.76,Credit Card,0,0
01603,Mark Tapia,mark.ta@gmail.com,38,Male,41401,1,387.55,Home,50.61,Wire,0,0
01604,Lauren Garrison,lauren.ga@gmail.com,18,Female,39943,1,89.61,Fashion,10.58,Credit Card,1,0
01605,Vickie Johnson,vickie.jo@gmail.com,35,Female,25409,2,490.49,Fashion,54.04,Wire,0,0
01606,Garrett Dixon,garrett.di@gmail.com,18,Male,37195,1,153.05,Books,34.08,Credit Card,1,0
01607,Thomas Wilson,thomas.wi@yahoo.com,40,Male,33738,2,94.72,Books,17.33,PayPal,1,0
01608,Andrew Young,andrew.yo@yahoo.com,24,Female,34523,1,483.37,Electronic,49.83,PayPal,0,0
01609,Joseph Jackson,joseph.ja@yahoo.com,20,Female,55789,1,291.24,Fashion,40.55,Credit Card,1,0
01610,Ebony Decker,ebony.de@hotmail.com,26,Male,50979,2,876.93,Electronic,15.26,Credit Card,0,0
01611,Cindy Poole,cindy.po@yahoo.com,45,Male,29150,2,684.34,Sports,56.76,Debit Card,1,0
01612,Michael Walker,michael.wa@gmail.com,32,Female,57502,2,501.77,Fashion,30.45,Credit Card,0,1
01613,Mariah Wang,mariah.wa@yahoo.com,24,Female,55185,6,1370.32,Sports,34.11,Credit Card,0,0
01614,Robert Rush,robert.ru@hotmail.com,36,Female,48627,3,52.63,Fashion,40.76,Wire,1,0
01615,Stephanie Frank,stephanie.fr@yahoo.com,28,Male,38069,3,872.9,Electronic,14.54,Debit Card,0,0
01616,Edwin Salazar,edwin.sa@yahoo.com,36,Male,45053,3,992.32,Fashion,46.34,Credit Card,0,0
01617,Joel Howe,joel.ho@yahoo.com,52,Female,62954,3,781.04,Sports,60.11,PayPal,0,0
01618,Ryan Spencer,ryan.sp@gmail.com,30,Male,57586,2,921.46,Toys,62.08,Debit Card,1,0
01619,Paul Stein,paul.st@hotmail.com,36,Male,47212,1,292.13,Sports,23.52,Wire,0,0
01620,William Ruiz,william.ru@hotmail.com,53,Male,81950,2,608.11,Electronic,14.57,Debit Card,0,0
01621,Tiffany Espinoza,tiffany.es@yahoo.com,33,Female,52126,5,640.07,Books,34.17,PayPal,0,0
01622,Raymond Gray,raymond.gr@hotmail.com,50,Female,34737,1,69.37,Home,30.08,PayPal,1,0
01623,Vanessa Thomas,vanessa.th@yahoo.com,28,Other,72681,3,1253.71,Toys,11.45,PayPal,0,0
01624,Mario Davis,mario.da@yahoo.com,32,Female,45953,1,295.72,Fashion,61.0,Debit Card,0,0
01625,Robert Ramirez,robert.ra@gmail.com,41,Female,56964,1,417.23,Toys,25.24,Credit Card,0,0
01626,Christopher Vasquez,christopher.va@yahoo.com,18,Female,45455,4,345.95,Sports,19.88,Wire,0,0
01627,Michael Kirby,michael.ki@yahoo.com,34,Male,62205,2,483.27,Home,16.46,Wire,0,0
01628,Douglas Williams,douglas.wi@yahoo.com,33,Female,66248,4,1650.16,Home,48.06,PayPal,0,0
01629,Charles Cruz,charles.cr@hotmail.com,48,Male,58375,6,1687.84,Sports,17.14,PayPal,0,0
01630,Tyler Sexton,tyler.se@hotmail.com,27,Female,46667,3,285.78,Electronic,33.31,Debit Card,1,0
01631,Rebecca Smith,rebecca.sm@yahoo.com,34,Female,68642,2,449.51,Electronic,47.95,PayPal,0,0
01632,James Gill,james.gi@gmail.com,53,Female,51342,3,1460.75,Books,22.62,Credit Card,0,0
01633,David Martinez,david.ma@hotmail.com,32,Female,34753,1,360.18,Home,24.63,PayPal,0,0
01634,Larry Roach,larry.ro@gmail.com,28,Male,39278,1,293.37,Electronic,7.21,Debit Card,0,0
01635,Julia Gaines,julia.ga@yahoo.com,30,Male,42486,1,115.89,Home,34.87,Debit Card,0,0
01636,Thomas Kramer,thomas.kr@hotmail.com,19,Male,22114,3,1411.28,Fashion,30.57,Credit Card,0,0
01637,Justin Bush,justin.bu@yahoo.com,20,Male,54546,2,453.31,Books,56.63,Debit Card,0,0
01638,Cynthia Johnson,cynthia.jo@yahoo.com,35,Female,75243,5,2153.99,Home,38.34,Debit Card,0,0
01639,Paul Solis,paul.so@yahoo.com,23,Male,57382,1,91.98,Books,35.86,Debit Card,1,0
01640,Cameron Mitchell,cameron.mi@hotmail.com,33,Female,34362,1,210.94,Books,9.76,Wire,0,0
01641,Jacob Marks,jacob.ma@gmail.com,35,Male,52894,1,419.82,Home,18.33,Credit Card,0,0
01642,Anthony Ortiz,anthony.or@yahoo.com,38,Male,37563,1,338.51,Home,60.08,Credit Card,0,0
01643,Aaron Hamilton,aaron.ha@yahoo.com,33,Male,25812,1,167.72,Fashion,23.47,Credit Card,0,0
01644,Monique Jones,monique.jo@hotmail.com,37,Female,66968,1,75.13,Sports,16.28,Debit Card,1,0
01645,Dustin Wheeler,dustin.wh@yahoo.com,36,Male,48133,1,427.13,Sports,27.61,Wire,1,0
01646,Juan Thompson,juan.th@yahoo.com,39,Female,33781,2,465.99,Books,54.77,Credit Card,0,0
01647,Katherine Chen,katherine.ch@yahoo.com,43,Other,25871,3,228.47,Electronic,14.92,Debit Card,0,0
01648,Cheryl Wheeler,cheryl.wh@gmail.com,54,Female,27880,2,921.1,Sports,11.54,Credit Card,0,0
01649,Maurice Brown,maurice.br@gmail.com,39,Female,53368,1,377.44,Sports,57.48,Wire,1,0
01650,Michelle Brown,michelle.br@yahoo.com,28,Female,59039,1,247.97,Books,47.62,Credit Card,0,0
01651,Tonya Barrera,tonya.ba@yahoo.com,32,Female,52212,4,264.64,Fashion,59.2,Wire,0,0
01652,Linda Wilson,linda.wi@hotmail.com,36,Male,45783,2,801.73,Fashion,28.79,Credit Card,0,0
01653,Katrina Bell,katrina.be@gmail.com,30,Female,68743,5,203.58,Sports,62.15,Credit Card,0,0
01654,Andrew French,andrew.fr@gmail.com,48,Other,61584,3,517.18,Electronic,49.45,Credit Card,0,0
01655,Richard Johnson,richard.jo@yahoo.com,43,Male,49181,3,286.76,Electronic,13.51,Debit Card,0,0
01656,Christopher Vang,christopher.va@gmail.com,23,Male,48768,2,131.0,Toys,18.74,Credit Card,0,0
01657,Debra Brooks,debra.br@yahoo.com,40,Female,51688,3,381.04,Electronic,53.63,Debit Card,1,0
01658,Tanya Jackson,tanya.ja@hotmail.com,46,Male,34479,5,825.96,Electronic,51.49,Credit Card,0,0
01659,Janice Acosta,janice.ac@gmail.com,25,Male,43172,2,502.54,Toys,63.47,Credit Card,0,0
01660,Rachael Byrd,rachael.by@gmail.com,43,Female,37261,1,121.62,Home,25.67,Credit Card,1,0
01661,Jacob Gardner,jacob.ga@yahoo.com,26,Male,71677,2,202.4,Toys,61.46,PayPal,0,0
01662,Donna Perez,donna.pe@hotmail.com,40,Male,53961,3,367.82,Toys,40.43,PayPal,0,0
01663,Lisa Taylor,lisa.ta@hotmail.com,39,Male,67154,1,473.59,Home,34.91,Credit Card,1,0
01664,Shannon Kelly,shannon.ke@hotmail.com,31,Female,49371,1,134.02,Home,17.17,Debit Card,0,0
